moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,status,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes
WaterfallWorldHomeStage:1119:211,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Shopping in Fossil Falls,WaterfallWorldHomeStage:1119:211,1119,211,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,5750.000,1117.020,-1850.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,18,-1,124,false,false,3;4;5;6;7,ショップ店員,ダイナフォーで お買い物,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:124:212,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Behind the Waterfall,WaterfallWorldHomeStage:124:212,124,212,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineDot,J,,,0;1;2;3;6;7,,None,,247.487,4950.000,530.330,WaterfallWorldHomeStageMap.szs;ShineInfo.szs,WaterfallWorldHomeStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,6,6,-1,79,false,false,1;2;3;4;7,シャインドット_2D,滝の裏の散歩道,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:1027:213,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Bottom of the Waterfall Basin,WaterfallWorldHomeStage:1027:213,1027,213,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,3200.000,326.320,3100.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,27,-1,8,false,true,4,ここ掘れポイント,滝つぼに沈んだ宝,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:1028:214,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Treasure Under the Cliff,WaterfallWorldHomeStage:1028:214,1028,214,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineAddByRock,G,-1,,3,-1,None,,-282.843,4900.000,-2121.320,WaterfallWorldHomeStageMap.szs;ShineInfo.szs,WaterfallWorldHomeStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,30,-1,8,false,true,4,シャイン【月の石追加版】,ガケ下で かがやく宝,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:1029:215,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Next to the Stone Arch,WaterfallWorldHomeStage:1029:215,1029,215,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineAddByRock,G,-1,,3,-1,None,,-4100.000,5900.000,300.000,WaterfallWorldHomeStageMap.szs;ShineInfo.szs,WaterfallWorldHomeStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,33,-1,8,false,true,4,シャイン【月の石追加版】,岩のアーチを とび降りて,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:1928:216,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Treasure of the Waterfall Basin,WaterfallWorldHomeStage:1928:216,1928,216,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,TreasureBox,J,,,0;1;2;3;6;7,,None,,1979.899,750.000,4313.352,WaterfallWorldHomeStageMap.szs;ShineInfo.szs,WaterfallWorldHomeStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,6,5,-1,79,false,false,1;2;3;4;7,宝箱,滝つぼの宝箱,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2455:217,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Caught Hopping at the Waterfall!,WaterfallWorldHomeStage:2455:217,2455,217,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,9450.000,1031.460,-400.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,26,-1,8,false,true,4,ウサギ,滝で つかまえたピョン！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:21:218,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Multi Moon Atop the Falls,WaterfallWorldHomeStage:21:218,21,218,ShineFlag_Story | ShineFlag_Multi,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineGrand,Scenario3,3,,2,1,None,PlainStart,-9650.000,6300.000,-200.000,WaterfallWorldHomeStageMap.szs;ShineInfo.szs,WaterfallWorldHomeStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,1,1,15,true,false,1;2;3;4,ブリーダ,滝の上の グランドムーン,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
Lift2DExStage:6784:221,Cascade Kingdom,Lift2DExStage,8-Bit Chasm Lifts,subarea,Past the Chasm Lifts,Lift2DExStage:6784:221,6784,221,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,7950.000,1400.000,-4750.000,Lift2DExStageMap.szs;ShineInfo.szs,Lift2DExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,14,-1,78,false,false,2;3;4;7,シャイン【2m置き】,谷間のリフトを越えて,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
Lift2DExStage:6019:222,Cascade Kingdom,Lift2DExStage,8-Bit Chasm Lifts,subarea,Hidden Chasm Passage,Lift2DExStage:6019:222,6019,222,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,6750.000,400.000,-4450.000,Lift2DExStageMap.szs;ShineInfo.szs,Lift2DExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,17,-1,78,false,false,2;3;4;7,シャインドット_2D,谷間の かくし通路,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
CapAppearExStage:304:223,Cascade Kingdom,CapAppearExStage,Mysterious Clouds,subarea,Atop a Wall Among the Clouds,CapAppearExStage:304:223,304,223,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-1500.000,2700.000,-1500.000,CapAppearExStageMap.szs;ShineInfo.szs,CapAppearExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,36,-1,8,false,true,4,シャイン,ふしぎな雲で 壁の上,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
CapAppearExStage:342:224,Cascade Kingdom,CapAppearExStage,Mysterious Clouds,subarea,Across the Mysterious Clouds,CapAppearExStage:342:224,342,224,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-900.000,2100.000,-16100.000,CapAppearExStageMap.szs;ShineInfo.szs,CapAppearExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,35,-1,8,false,true,4,シャイン,ふしぎな雲を 乗りついで,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WanwanClashExStage:371:225,Cascade Kingdom,WanwanClashExStage,Nice Shots with Chain Chomps,subarea,Nice Shot with the Chain Chomp!,WanwanClashExStage:371:225,371,225,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,16050.000,600.000,-850.000,WanwanClashExStageMap.szs;ShineInfo.szs,WanwanClashExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,13,-1,126,false,false,2;3;4;5;6;7,シャイン【2m置き】,ワンワン ナイスショット！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WanwanClashExStage:504:226,Cascade Kingdom,WanwanClashExStage,Nice Shots with Chain Chomps,subarea,Very Nice Shot with the Chain Chomp!,WanwanClashExStage:504:226,504,226,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,20100.000,800.000,-100.000,WanwanClashExStageMap.szs;ShineInfo.szs,WanwanClashExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,16,-1,126,false,false,2;3;4;5;6;7,ステージスイッチ_ワンワンの穴,ワンワン ベリーナイスショット！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2618:669,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Cascade Kingdom Timer Challenge 1,WaterfallWorldHomeStage:2618:669,2618,669,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,7050.000,876.575,2600.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,7,-1,78,false,false,2;3;4;7,帽子掛け（タイマー）,滝の国で チクタク・アスレチック １,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2691:670,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Cascade Kingdom Timer Challenge 2,WaterfallWorldHomeStage:2691:670,2691,670,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,-7848.880,6310.000,-1060.660,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,11,-1,78,false,false,2;3;4;7,帽子掛け（タイマー）,滝の国で チクタク・アスレチック ２,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WindBlowExStage:167:673,Cascade Kingdom,WindBlowExStage,Gusty Bridges,subarea,Across the Gusty Bridges,WindBlowExStage:167:673,167,673,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,19551.504,-100.000,-2934.493,WindBlowExStageMap.szs;ShineInfo.szs,WindBlowExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,34,-1,8,false,true,4,シャイン【2m置き】,突風ブリッジを越えて,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WindBlowExStage:299:674,Cascade Kingdom,WindBlowExStage,Gusty Bridges,subarea,Flying Far Away from Gusty Bridges,WindBlowExStage:299:674,299,674,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,10600.000,1000.000,-15000.000,WindBlowExStageMap.szs;ShineInfo.szs,WindBlowExStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,15,37,-1,8,false,true,4,ステージスイッチ_帽子スイッチ,とんでけ 突風ブリッジ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2741:708,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Cascade Kingdom Regular Cup,WaterfallWorldHomeStage:2741:708,2741,708,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,12232.900,548.910,3040.560,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,21,-1,12,false,false,3;4,駆けっこ開始Npc,滝の国 レギュラーカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2778:770,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Taking Notes: Hurry Upward,WaterfallWorldHomeStage:2778:770,2778,770,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,1979.900,3800.000,-2262.740,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,31,-1,8,false,true,4,音符オブジェ2D(1つ目)_2D,上へ急いで 音符集め,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2819:822,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Under the Ground,WaterfallWorldHomeStage:2819:822,2819,822,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,-2300.000,3750.000,9800.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,29,-1,8,false,true,4,ここ掘れポイント,くずれ岩の下に,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2821:823,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Under the Old Electrical Pole,WaterfallWorldHomeStage:2821:823,2821,823,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,13550.000,732.407,6450.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,25,-1,8,false,true,4,ここ掘れポイント,古い電柱の中から,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2823:825,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Guarded by a Colossal Fossil,WaterfallWorldHomeStage:2823:825,2823,825,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,-853.559,6012.700,3228.570,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,32,-1,8,false,true,4,帽子ひっかけポイント,巨大化石に守られて,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2824:826,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,"Just a Hat, Skip, and a Jump",WaterfallWorldHomeStage:2824:826,2824,826,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,ShineAddByRock,G,-1,,3,-1,None,,8144.415,3450.000,-9700.050,WaterfallWorldHomeStageMap.szs;ShineInfo.szs,WaterfallWorldHomeStageMap.byml;ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,28,-1,8,false,true,4,シャイン【月の石追加版】,帽子を投げて とび移れ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2898:866,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Caveman Cave-Fan,WaterfallWorldHomeStage:2898:866,2898,866,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,-6150.000,6310.000,450.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,22,-1,44,false,false,3;4;6,帽子の民,発見！？ 原始人,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2947:894,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,Cascade Kingdom Master Cup,WaterfallWorldHomeStage:2947:894,2947,894,ShineFlag_Extra,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,12232.900,548.910,3040.560,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,24,-1,8,false,true,4,駆けっこ開始Npc,滝の国 マスターカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
WaterfallWorldHomeStage:2423:906,Cascade Kingdom,WaterfallWorldHomeStage,Cascade Kingdom,overworld,A Tourist in the Cascade Kingdom,WaterfallWorldHomeStage:2423:906,2423,906,ShineFlag_None,,,,WorldPeace_Cascade,MoonRockActive_Cascade,primary,unrated,,todo,,true,,,,,,,,,11950.000,498.666,2400.000,ShineInfo.szs,ShineList_WaterfallWorldHomeStage.byml;ShinePosList.byml,1,8,-1,78,false,false,2;3;4;7,世界旅行NPC,滝の国に 来たっすな！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
